evidence_id,profile_id,search_query,source_type,publisher,title,published_date,ingested_date,url,normalized_title,raw_snippet,normalized_snippet,event_keywords,asset_keywords,entity_keywords,business_function_hint,event_type_hint,recency_days,is_duplicate_flag,relevance_score
EV-EC6DC9CC0C,SP-007,"ransomware attack, logistics ransomware, ransomware supply chain, manufacturing ransomware cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,Supply Chain Digital Magazine,Microsoft: Transportation Now a Key Cybercrime Target - Supply Chain Digital Magazine,2025-10-16,2026-03-19T00:03:11+00:00,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNMWcyemFsSHhlMlR4RXBKWUZWMl84U3ZZQmV3c0NvVUtCczZ4OFp1ODk3dWtuY21IdkhhX0wxNWdTU2U3Vm5iNmxoTEZWMVpKQURHUkdWWFN5NWpoM1k2WmlFa1RaUWlsYzFnbVFKQVd3eHBYaVpQNHJGSk9RYXVQbkFndlhVeTY1?oc=5,microsoft transportation now a key cybercrime target supply chain digital magazine,Microsoft: Transportation Now a Key Cybercrime Target Supply Chain Digital Magazine,microsoft transportation now a key cybercrime target supply chain digital magazine,,,,Cybersecurity,UNKNOWN,153,False,0.55
EV-B5C74B6E25,SP-007,"ransomware attack, logistics ransomware, ransomware supply chain, manufacturing ransomware cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,Procurement Magazine,Cyber Breach Disrupts Supply Chains of Major UK Supermarkets - Procurement Magazine,2025-05-20,2026-03-19T00:03:11+00:00,https://news.google.com/rss/articles/CBMijwFBVV95cUxQeWNfb2VLTWRtNFUzVnF6OWw3b1FTVmZjODRUZzIxdmpNUkF1SS1pMWtvRDFOclZacDd6dnhSOF9aaEM3eHdMbThhMlJCeTR1V3FiN0RkcFNwTzZ4ZFkzVEFLQk80WkdNU0ROX0Voak9YNHhfR2VKckRmWG45Y3dkUFdyN1JYYUR5RlBmeHNRMA?oc=5,cyber breach disrupts supply chains of major uk supermarkets procurement magazine,Cyber Breach Disrupts Supply Chains of Major UK Supermarkets Procurement Magazine,cyber breach disrupts supply chains of major uk supermarkets procurement magazine,breach,,,Cybersecurity,SECURITY_BREACH,302,False,0.75
EV-BF7151BF1A,SP-007,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,VoxUkraine,The Growing Cyber Risk to Supply Chains - VoxUkraine,2026-03-13,2026-03-19T00:03:12+00:00,https://news.google.com/rss/articles/CBMic0FVX3lxTE9CSTREZHFEcmhjV3NkZF9seDRxa3Y5WUY0aVRYalhPSDdZQWhuT1BVQ2IzSU1hMUtQdWUxY0NYek5RLWtKOFZjWFNvb004SU5PQ2JVUG93bjlnQWNadE0wZzRmdnh6bVZIUTJoWDFEa0VsdkE?oc=5,the growing cyber risk to supply chains voxukraine,The Growing Cyber Risk to Supply Chains VoxUkraine,the growing cyber risk to supply chains voxukraine,,,,Cybersecurity,UNKNOWN,5,False,0.55
EV-733C494CBB,SP-007,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,BizTech Magazine,4 Ways Manufacturers Can Protect Their Supply Chains From Cyberthreats - BizTech Magazine,2026-03-06,2026-03-19T00:03:12+00:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxQbENFazBEMmxZakFmUVJ6bDJvWEpHS3loVU5SeXQ4UW44dzkyNlhGZWo3M29mSG5rNFdFT19ZUmx5TUo3RTNNRmc1bGpZV3dHaUFocHF2Q2RzOVBrSThrdkdmMVJETUpYMEwtaHc5c0RoSmd4NVBMdVRyS3ByUG5NUzFvQUZmMU1HQ3lROFY5WWJ5b1RfTkg4RnZSSGJuYi1YT3FsZkMtaTlwNVBZNWc?oc=5,4 ways manufacturers can protect their supply chains from cyberthreats biztech magazine,4 Ways Manufacturers Can Protect Their Supply Chains From Cyberthreats BizTech Magazine,4 ways manufacturers can protect their supply chains from cyberthreats biztech magazine,,,,Cybersecurity,UNKNOWN,12,False,0.55
EV-17CEA0B36C,SP-007,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,Foley & Lardner LLP,Combatting Supply Chain Cyber Threats: Safeguarding Data and Protecting Digital Supply Chains in a Rapidly Evolving Cyber Landscape - Foley & Lardner LLP,2025-10-29,2026-03-19T00:03:12+00:00,https://news.google.com/rss/articles/CBMixgFBVV95cUxQTUR3SFNDMi05Z25wYWNRVzNfT3hVa0xWc1pERTNMcXQ4T3QtRTF2bV9oSDZCV1MzSVozaXRoNXQ3Z1VuSzI0czVYS3NfUnR2c0hJcklBeGszbUV3Y2l1WTNJU3lwWC12QzA5b2pDeTlNU2R6V1Q0ejIweDRNa1I1SUljSkZjN3N4T0tBdDJoRU4zWjhXTjRNQWpKT2M4NFd3bFhIdVBTa0ttaUhKbWQwYjJocXVwbXR0c1U2allodk5LSnBwR1E?oc=5,combatting supply chain cyber threats safeguarding data and protecting digital supply chains in a rapidly evolving cyber landscape foley lardner llp,Combatting Supply Chain Cyber Threats: Safeguarding Data and Protecting Digital Supply Chains in a Rapidly Evolving Cyber Landscape Foley & Lardner LLP,combatting supply chain cyber threats safeguarding data and protecting digital supply chains in a rapidly evolving cyber landscape foley lardner llp,,,,Cybersecurity,UNKNOWN,140,False,0.55
EV-0D9BA75B81,SP-007,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,The Record from Recorded Future News,Japanese retailer Askul confirms data leak after cyberattack claimed by Russia-linked group - The Record from Recorded Future News,2025-11-03,2026-03-19T00:03:12+00:00,https://news.google.com/rss/articles/CBMiekFVX3lxTE5GVHZBNTloWkRGZ2FucTJTWUVRdmNVNmNzOFExZnNhcFNPYW5JR3dfN3hfMUVIc0JVVldXVERkTEVkT2RMRVlqN0xWZTJUdzBJcUVVc3BacU9yekJ4TzAyRGZNRkwxaWJoVUFzQk5QSnBxYzVRQThlZVNB?oc=5,japanese retailer askul confirms data leak after cyberattack claimed by russia linked group the record from recorded future news,Japanese retailer Askul confirms data leak after cyberattack claimed by Russia-linked group The Record from Recorded Future News,japanese retailer askul confirms data leak after cyberattack claimed by russia linked group the record from recorded future news,leak,,,Cybersecurity,SECURITY_BREACH,135,False,0.5
EV-41027E8C54,SP-007,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,Supply & Demand Chain Executive,Confronting Cyber Threats in Logistics Networks - Supply & Demand Chain Executive,2025-08-30,2026-03-19T00:03:12+00:00,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQUTM4aDl0VXZkRVl4Tzd2TmxlajJXbDBzQWZxMXkwa0tYWGdPd1Vrb3BtdjhaQzBzdmpNS0lsek1vZFJMSkVZUElZbzNDaWNhTV9iYXhOdVFpVVNFNnB0MkVkM2tsVTBBZU9UdlVYTWN2RTJLTjgxTDUtZE12a3J0SU9WU0NLTFdEOTFHYzMzbVF4c0xiX3dqbjZqdDdpSF9IdlkyWF9BMVZ1MDNoVVlYYlZVV1VDbE9QU1RBUnNoeVlPSS1rZWtGY2NadDNVeEJQV3FTTQ?oc=5,confronting cyber threats in logistics networks supply demand chain executive,Confronting Cyber Threats in Logistics Networks Supply & Demand Chain Executive,confronting cyber threats in logistics networks supply demand chain executive,,,,Cybersecurity,UNKNOWN,200,False,0.55
EV-53CFF93B02,SP-007,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,Security Boulevard,25 Recent Cyber Attacks That Serve as a Wake-Up Call for Businesses - Security Boulevard,2025-09-29,2026-03-19T00:03:12+00:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPNDdIMU5aVVM1cmk4eEZSMUZuelZManRJZnEyOXVwUzg0bkhSVDZidS1IMmhZNFhIeE5jRDFzZ0RqRmhiZU5Sa0prQ1hWVzNlWmVWSGw2TE5TbEsyd19GSmNJNzVyRU1xQ01XTjhHZ01Uam84cUxGc3RFZkpkcmw3azkyeVB0NllJUzFqWUtuTXNkWExKczVhQzhicW53ZVFZSkZRcjE4WHRQdw?oc=5,25 recent cyber attacks that serve as a wake up call for businesses security boulevard,25 Recent Cyber Attacks That Serve as a Wake-Up Call for Businesses Security Boulevard,25 recent cyber attacks that serve as a wake up call for businesses security boulevard,,,,Cybersecurity,UNKNOWN,170,False,0.3
EV-503DA2AB86,SP-007,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,Atos,Unleashing the synergy of agentic AI and zero trust to secure the supply chain - Atos,2025-08-21,2026-03-19T00:03:12+00:00,https://news.google.com/rss/articles/CBMiowFBVV95cUxOdk9oQVEzQlptQWZRNUMxN3V2MHZoZmJpNi14YnFQSXZVejFBSTNjM1IzTko1aDNZNXlBNXV4OXFnY3RRWnFKS0ZWblJDcExhVTlVcXk3UThXTXYyTHFsaElLaGJwbzFNc3p3OGdDY2w5RldqOU5CT1FlaFhuM1JkZHBDVE1Zd2JoTVVleTFPb1picHg2Uk9UYmFubDJvV0VCZGN3?oc=5,unleashing the synergy of agentic ai and zero trust to secure the supply chain atos,Unleashing the synergy of agentic AI and zero trust to secure the supply chain Atos,unleashing the synergy of agentic ai and zero trust to secure the supply chain atos,,,,Cybersecurity,UNKNOWN,209,False,0.55
EV-159EBCC544,SP-007,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,The Hacker News,From Third-Party Vendors to U.S. Tariffs: The New Cyber Risks Facing Supply Chains - The Hacker News,2025-04-16,2026-03-19T00:03:12+00:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxQODZXcGF0WDVydjVHV3dqNjFyQ1U2dkJDbldEV0hPN19weGpYRjRIVEN3clZvVUljUWV4UFJZUmFNckttRTdfUEhrMFdYSWpPR0FyMUJ6bTc0VDBIZFcxWWV4cWNOV2hZQzFHeWQ2WmVSVEpSNGViMEFpSXVoMDFJWGhnOA?oc=5,from third party vendors to u s tariffs the new cyber risks facing supply chains the hacker news,From Third-Party Vendors to U.S. Tariffs: The New Cyber Risks Facing Supply Chains The Hacker News,from third party vendors to u s tariffs the new cyber risks facing supply chains the hacker news,,,,Cybersecurity,UNKNOWN,336,False,0.55
EV-2A849415F5,SP-007,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,Resecurity,How Interlock Ransomware Affects the Defense Industrial Base Supply Chain - Resecurity,2025-05-13,2026-03-19T00:03:12+00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxPbHlJdTJCNmdZYzF5X3NRb0lYQ0pyeEE2TUVRdFd2SjZEZXE2ak53Vml2QTVSZFNKRnFoRGdJNXlXODRfNUwtSlFfLVNuMldkeXFySU02MDJmUzVtU0lmRWVYYjFKX19fWk9ScGJEVjhUVUpOZnZQQklXRXlSVjBxdEkyRjc3YklvZHk2dkR1SjBDWmVEbm1VaWliczAxS1k1M283VVhERENFQmd0SGdEUThraw?oc=5,how interlock ransomware affects the defense industrial base supply chain resecurity,How Interlock Ransomware Affects the Defense Industrial Base Supply Chain Resecurity,how interlock ransomware affects the defense industrial base supply chain resecurity,ransomware,,,Cybersecurity,SECURITY_RANSOMWARE,309,False,0.75
EV-85662DCBEB,SP-007,"cyber attack supply chain, network compromise logistics, data breach supplier, security breach logistics company",news,Computer Weekly,Over half of India-based companies suffer security breaches - Computer Weekly,2025-09-26,2026-03-19T00:03:12+00:00,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQRXh4c0VERUpHYUNqUUYta0tmWmNQZEZsRDBPOHQxSVREU1BNSS1IMUo4M3VQemREQlZGVmVSLUYyQ2I0UmN3QkI2Zm5ibjVZR0tQN1RJMUlPNGVBQXJaYWtqSVEyLTIxNjVoZjY4M1Y2QW5ZTFRZUTZIaVFrb1hBbDVRcktwSTBraGtwem1tSkI5b1EwWmdCa2hyX3pDRVV4elNDU1dUTjU?oc=5,over half of india based companies suffer security breaches computer weekly,Over half of India-based companies suffer security breaches Computer Weekly,over half of india based companies suffer security breaches computer weekly,,,,Cybersecurity,SECURITY_BREACH,173,False,0.3
EV-8BE8BF4D2A,SP-008,vendor data breach,news,The HIPAA Journal,CommonSpirit Health Patients Affected by Vendor Data Breach - The HIPAA Journal,2026-03-17,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMihgFBVV95cUxQNG1aaEdaQVVIVkM4TzdrUnhFaFRrYWJvOTU2MXV1bVN6WDFDRkR4eHJ5Sy1FOFhpZkkyak5WWHpIVVh0NmdqRWQ3S0ZkSDI3OUcteUlZY2pfRkRHNU9oV1NucC1VUHN6ekdoMWNDeUlpWllRdkNzM0xMalY0SlNaZEo2VkRqZw?oc=5,commonspirit health patients affected by vendor data breach the hipaa journal,CommonSpirit Health Patients Affected by Vendor Data Breach The HIPAA Journal,commonspirit health patients affected by vendor data breach the hipaa journal,breach,,,Vendor Risk,SECURITY_BREACH,1,False,0.85
EV-6F0F28E82C,SP-008,vendor data breach,news,The Record from Recorded Future News,"Bank software vendor Marquis says more than 670,000 impacted by August breach - The Record from Recorded Future News",2026-03-18,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5RaGY0UmlJQXRUNEdSdGdDd3dnVVB6R2dtQTdDdTdrSlppUUF6MGJqRnhGMWVycG9aelEzdWZQaGUza3dzZ1doOWplREVXLXVkNkdaUHZoaW5oQXROR1lJSjdvRHFBQQ?oc=5,bank software vendor marquis says more than 670 000 impacted by august breach the record from recorded future news,"Bank software vendor Marquis says more than 670,000 impacted by August breach The Record from Recorded Future News",bank software vendor marquis says more than 670 000 impacted by august breach the record from recorded future news,breach,,,Vendor Risk,SECURITY_BREACH,0,False,0.55
EV-7C37BAAE67,SP-008,vendor data breach,news,The HIPAA Journal,Orthopaedic Institute of Western Kentucky Patients Affected by Vendor Data Breach - The HIPAA Journal,2026-03-13,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOOUFWT3U4eDlwYmphMl9oSHF1QmJYcXFzVDRUMEptOEt0bmRTcnBpQ2Y2VW12OENic01sdUh4TFBKWjdfX1pCcVNyOHhsenZGME4xaTZyTTFVSlNiNTIzVTlqa05odmxQb2FDVzNXR0F4T3hfaElPMllkN2o5TnR4UWM4Sk1FT0VuUlFLMDdnNDNmVHFEeENic2QtR2ZfTUlQb0NNaFVnaTQ?oc=5,orthopaedic institute of western kentucky patients affected by vendor data breach the hipaa journal,Orthopaedic Institute of Western Kentucky Patients Affected by Vendor Data Breach The HIPAA Journal,orthopaedic institute of western kentucky patients affected by vendor data breach the hipaa journal,breach,,,Vendor Risk,SECURITY_BREACH,5,False,0.85
EV-036BAEEF86,SP-008,vendor data breach,news,Reuters,Comcast to pay $1.5 million US fine after vendor data breach - Reuters,2025-11-24,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMiywFBVV95cUxOcFBDWmJpR1ZpT1E4TERZSVdfWnp1MUZiNU5uM0NGeHBnOFBGOEdDcXRweS1KTGtmOHdsRUQ4aXI3RzJZT004VXdFQzVTNVR1TnV4VEpQQVhUXy1IRm83VlRJYkNOaHc3QU0xdFRZZkdrWnAyWFVYYkdhZThSTmhUN08tWDJQb19OMkIxSmRINGs4aFpRNUR1a3lHUjlkck9yRE50XzNYd3E2c3FWRGNwME5xbkc2eVlDUUhYTmJ5eUp1SlRjdGpLa1pxNA?oc=5,comcast to pay 1 5 million us fine after vendor data breach reuters,Comcast to pay $1.5 million US fine after vendor data breach Reuters,comcast to pay 1 5 million us fine after vendor data breach reuters,"breach,fine",,,Vendor Risk,SECURITY_BREACH,114,False,0.85
EV-3897261118,SP-008,vendor data breach,news,theregister.com,Ericsson breach blamed on third party vendor vishing attack - theregister.com,2026-03-10,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMigwFBVV95cUxPRTFneExPU0UxcHFyRl82LWsyMVNVRTdJaGJ6U1dXLVdiSWhHN29jaWtZY2hmajVwWHJscHRJS1piMk15MGpNREQ2elJWZ2pFaVFabmNNOGRpS0hUNm1FRDRtTnZSTE82eDNmWC1uc3lqVXJMOHl3SHdqSHNtdFZBQnlMMA?oc=5,ericsson breach blamed on third party vendor vishing attack theregister com,Ericsson breach blamed on third party vendor vishing attack theregister.com,ericsson breach blamed on third party vendor vishing attack theregister com,breach,,,Vendor Risk,SECURITY_BREACH,8,False,0.75
EV-04D69EA898,SP-008,vendor data breach,news,BleepingComputer,Ericsson US discloses data breach after service provider hack - BleepingComputer,2026-03-09,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxOMXF2cnBhSkQ5SHNUc0R4dkFwem9KOG84TnFxV0daWm95TE1lTURYSWZvTDVvajRLNVNfZFlZVDhTTnluYTdmVTFmQTZBZzgyTlQxcGFqY3dSekVuX1hvUmhnaVlQQk9UeUxXQno5V2RHLWRDVDRLYVlxbHBzLUpUUzRVSThoM0R6WjRoSVZHbFhjaVdzMHN4M2VYeUc2S0VHbEtKTEtNZ1lGZWp0RWfSAbMBQVVfeXFMTUE3eHBZUmhvTy1xenFJOW9UYjVuaWltdWFyRGhrTU1WMWNWTDBCcXJxZXBYRmU2ODl3LXpuVmgwbmlIUzFiRWJBTUd5OTYzTHhnenBmSzNQOThyVmx3UWM0ai05RXpRUTVPLThESGliaWdDenUtQ2lCWS1lN05YTWV5UEo5OUlka0M1d2lucy1yeEp0dmZWOEZaWk1qdVZIR2NWcTZaQ3AwWmxKWUlWWlNfeFE?oc=5,ericsson us discloses data breach after service provider hack bleepingcomputer,Ericsson US discloses data breach after service provider hack BleepingComputer,ericsson us discloses data breach after service provider hack bleepingcomputer,breach,,,Vendor Risk,SECURITY_BREACH,9,False,0.75
EV-255BEB3017,SP-008,vendor data breach,news,crn.com,Ericsson US Unit Reports Data Breach Tied To Third-Party Service Provider - crn.com,2026-03-09,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxPZ1dyNWxOYWJTbVBqU2dtU0N2U3pDYXlfM2VxNUZKaDE5SnphMEdzQVdwc0NPcWxiNlBBNWNCeWJtYUZmeFEzRDZUTThCSWRySExybWxQQ21fNUFXcFM5N1hPU2o2cXQ4RzVFNG5Ic1Niaml3cFdWZ3NlcUFPUEVpcUlzcDdjdi13dTlFM3dZOGJ1MmxFd1d4cXpSRmpaVDk3d0NnS01MVnBobktHeERJeTE1Zw?oc=5,ericsson us unit reports data breach tied to third party service provider crn com,Ericsson US Unit Reports Data Breach Tied To Third-Party Service Provider crn.com,ericsson us unit reports data breach tied to third party service provider crn com,breach,,,Vendor Risk,SECURITY_BREACH,9,False,0.75
EV-A749802C40,SP-008,vendor data breach,news,JD Supra,"Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra",2026-01-06,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMiigFBVV95cUxNWkNSVWN1WlB2X3dWdjcweTBLeFJXSURlNmd6THR0RmwtNGwySUFianNKOWNhb1haMFdoS1FLTk0wMGNKRm94LURtQ3pOOXN3YnRJNzFNYURYblgtTUVIeXM2NG9ueUs4YnlFaW1LdklURkFLTmV5ZnZ5X3ZYNVhkV29ROTE0Z1JVY2c?oc=5,third party data breaches what you need to know mitratech holdings inc jd supra,"Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc JD Supra",third party data breaches what you need to know mitratech holdings inc jd supra,,,,Vendor Risk,SECURITY_BREACH,71,False,0.55
EV-CF9CAFB5F6,SP-008,vendor data breach,news,Cybersecurity Dive,Hackers steal sensitive data from major banking industry vendor - Cybersecurity Dive,2025-11-24,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQMUl3Vks2emhTSzdrVjFLVFBGbXJ2SXR1WGNsY1hoVGExcjdiN0dVQlFXdC1VZllGZ2dVUDNxS0s3N08xRzZvM3hiMnBhWFJvZHlNc0E4cFZOMUJhaHFNcldtYUxzVjdtMHlRcThrYno3d1B5anlfRndWOUlNQ2FNNmRJdzNGNWp0NUM4?oc=5,hackers steal sensitive data from major banking industry vendor cybersecurity dive,Hackers steal sensitive data from major banking industry vendor Cybersecurity Dive,hackers steal sensitive data from major banking industry vendor cybersecurity dive,,,,Vendor Risk,UNKNOWN,114,False,0.55
EV-E7DBD3E3A8,SP-008,vendor data breach,news,SC Media,Stalkerware vendor data breach exposes over half a million customer records - SC Media,2026-02-10,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNOTNfSTFNMTRQV0FZV3FKRFB6QWJBbkVYWi1UX0llS2o0dWxZVGhWNGJKb1hLeXJjRG5qSlF4T2ZFd2ZVMDZWR1AzeDhzS3lYLVpaY0lxYllNZTgtR3lIQU9WNGZSVTlCY1FLMTdiRXhyTDIwczdaRGJfMjFLQVBTcGl0di1UT0JnRk41eVpqYmxVcDF1SVFzdzJnbkIyTURtekFYTjh2cF8?oc=5,stalkerware vendor data breach exposes over half a million customer records sc media,Stalkerware vendor data breach exposes over half a million customer records SC Media,stalkerware vendor data breach exposes over half a million customer records sc media,breach,,,Vendor Risk,SECURITY_BREACH,36,False,0.85
EV-A749802C40,SP-008,"vendor data breach third party compromise,customer data leak",news,JD Supra,"Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra",2026-01-06,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMiigFBVV95cUxNWkNSVWN1WlB2X3dWdjcweTBLeFJXSURlNmd6THR0RmwtNGwySUFianNKOWNhb1haMFdoS1FLTk0wMGNKRm94LURtQ3pOOXN3YnRJNzFNYURYblgtTUVIeXM2NG9ueUs4YnlFaW1LdklURkFLTmV5ZnZ5X3ZYNVhkV29ROTE0Z1JVY2c?oc=5,third party data breaches what you need to know mitratech holdings inc jd supra,"Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc JD Supra",third party data breaches what you need to know mitratech holdings inc jd supra,,,,Vendor Risk,SECURITY_BREACH,71,False,0.55
EV-4247DBA211,SP-008,"vendor data breach third party compromise,customer data leak",news,Security Boulevard,Top Data Breaches in 2025 [Month-wise] - Security Boulevard,2025-12-26,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMigAFBVV95cUxNYVY4a3VOenk3anBCaTU1MGdEMnloTnNPN0dYMWZKSGk4dXhzaWlWRVdtNjNXOHhkMENncS03MTNhMkRibGRGZXBOZ2xmTXI3dE5IN1dYZ1RkeXhCdXdZbjFtYlJjeEZmYVJzLTM1aDlRMEFvOHR2NXhOVFJORjhwbg?oc=5,top data breaches in 2025 month wise security boulevard,Top Data Breaches in 2025 [Month-wise] Security Boulevard,top data breaches in 2025 month wise security boulevard,,,,Vendor Risk,SECURITY_BREACH,82,False,0.55
EV-CF9CAFB5F6,SP-008,"vendor data breach third party compromise,customer data leak",news,Cybersecurity Dive,Hackers steal sensitive data from major banking industry vendor - Cybersecurity Dive,2025-11-24,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQMUl3Vks2emhTSzdrVjFLVFBGbXJ2SXR1WGNsY1hoVGExcjdiN0dVQlFXdC1VZllGZ2dVUDNxS0s3N08xRzZvM3hiMnBhWFJvZHlNc0E4cFZOMUJhaHFNcldtYUxzVjdtMHlRcThrYno3d1B5anlfRndWOUlNQ2FNNmRJdzNGNWp0NUM4?oc=5,hackers steal sensitive data from major banking industry vendor cybersecurity dive,Hackers steal sensitive data from major banking industry vendor Cybersecurity Dive,hackers steal sensitive data from major banking industry vendor cybersecurity dive,,,,Vendor Risk,UNKNOWN,114,False,0.55
EV-95E4B4EA49,SP-008,"vendor data breach third party compromise,customer data leak",news,Rescana,"Canada Goose Data Breach: ShinyHunters Leak Exposes 600,000 Customer Records via Third-Party Payment Processor - Rescana",2026-02-17,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMixwFBVV95cUxPOGNTeU54eWRUYVR1c2pjaklHZUFucDQyVlcycjVsTnN2d213MDNySWVwM3JyZ19YR3hRMGRVVi1QSlZ5eVdDY212TzNZTTRJTW9kelhzNmxZamRubTUwc3Q4Q3FBNnJCRnNNcEdZQTd0bGdMWExONER0SDVGMUVkUXRLX1B5MnFES050SzY5ZEdxOFVLbzM4S2szZjJNakQ1a0RMMlh4SldJeXhudVA0TWR0a3A2VnV3dlJ3Zzg3enMyMmNBdUdR?oc=5,canada goose data breach shinyhunters leak exposes 600 000 customer records via third party payment processor rescana,"Canada Goose Data Breach: ShinyHunters Leak Exposes 600,000 Customer Records via Third-Party Payment Processor Rescana",canada goose data breach shinyhunters leak exposes 600 000 customer records via third party payment processor rescana,"breach,leak",,,Vendor Risk,SECURITY_BREACH,29,False,0.75
EV-A5CDE23DBF,SP-008,"vendor data breach third party compromise,customer data leak",news,CyberScoop,Hundreds of Salesforce customers hit by yet another third-party vendor breach - CyberScoop,2025-11-20,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMibkFVX3lxTFBDYlVna2UyOUo0OHJscW5BZ3JsQ3lReGtVN242cFdtTDc0NFpiNFM0THNoRV9SamxyaEFVQUFJRFA3WmVoVFdTU0FpS0tBWkljck1xLUFNNWN4M3FxeDNtcGo3dVRKS2lQMGlBSEt3?oc=5,hundreds of salesforce customers hit by yet another third party vendor breach cyberscoop,Hundreds of Salesforce customers hit by yet another third-party vendor breach CyberScoop,hundreds of salesforce customers hit by yet another third party vendor breach cyberscoop,breach,,,Vendor Risk,SECURITY_BREACH,118,False,0.75
EV-8D3E7B1B49,SP-008,"vendor data breach third party compromise,customer data leak",news,PYMNTS.com,Third-Party Risk and AI Gave Cyberattacks the Upper Hand in 2025 - PYMNTS.com,2025-12-16,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOcV9DOWVCck5sX0R1QzR2QzhwNXVKSkk2YkxpOE5OSWU4OENKOWlocmVObmVOeFBzaGU3VE9LSGtNN1J1MzN5Q2JBbEVxclBmMlVKRXRiSXkzSFQzenQzRDNjZlRVVEVwY3ZIOU5QemRXTFQtU1JTZmFTRFBZVXJ4VnZNdW05THFqYTl3bFl3aUxwNVc2WEJRZ2FydXNIVmxPTW8xVTVIMVhqUE0?oc=5,third party risk and ai gave cyberattacks the upper hand in 2025 pymnts com,Third-Party Risk and AI Gave Cyberattacks the Upper Hand in 2025 PYMNTS.com,third party risk and ai gave cyberattacks the upper hand in 2025 pymnts com,,,,Vendor Risk,UNKNOWN,92,False,0.3
EV-DBE99CBB20,SP-008,"vendor data breach third party compromise,customer data leak",news,SecurityWeek,Spanish Airline Iberia Notifies Customers of Data Breach - SecurityWeek,2025-11-24,2026-03-19T00:03:13+00:00,https://news.google.com/rss/articles/CBMijwFBVV95cUxQeWNxSHpCajM0VXR4QzZXVHo2aWYtUDljN2kxTC1ncG95RWxKeFl1czF4ZExjUkx1aWlKUUVCM2JWX2ZDM0ZiR0Uwb1dWaHJveTJJOXl4UGF4d2lPRkRJRjFmQ0h0VlRzTy1hdlhtNmpzTzNycUxxSUpac3IzRjFfUW5BbTdKczJqbWRYeGxqSdIBlAFBVV95cUxPTzdPcV9DZDZ0aGJIaGFSRzlIRXdHUHNWNW1WdlFWNUxYa19JNTVxRzEwUmNqeEt0SVVBTEZoUU91NWhFMU1CNUNDbzJyNDFsTkhSRmlBYlZXajBnREl3V2x6SFcwYkMzV2EtVDVueGg2T1B5d3prS05BUUV1WWF4MGZaMWpHSDFKVjhTOWFMWjJ2MXFx?oc=5,spanish airline iberia notifies customers of data breach securityweek,Spanish Airline Iberia Notifies Customers of Data Breach SecurityWeek,spanish airline iberia notifies customers of data breach securityweek,breach,,,Vendor Risk,SECURITY_BREACH,114,False,0.75
