risk_id,cluster_id,event_type,primary_asset_or_service,evidence_ids,title,risk_category,business_function,assets_or_services,scenario,evidence_strength,likelihood_baseline,impact_baseline,risk_score_baseline,internal_signals_used,internal_outage_refs,likelihood_adjusted,impact_adjusted,risk_score_adjusted,confidence,availability_impact,financial_impact,regulatory_impact,reputation_impact,safety_impact,impact_narrative,existing_controls,control_gaps,recommended_actions,framework_mapping,owner_suggested,score_rationale,executive_summary,last_updated
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000052,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,EV-6D71DA62F2,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,UNKNOWN,"If CYBER_OPERATIONAL_DISRUPTION occurs, IT Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000052. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for CYBER_OPERATIONAL_DISRUPTION.","Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2025-09-20 to 2025-09-20 across 1 source(s). Representative sources: European airports snarled by cyberattack, disruption to stretch into Sunday - Reuters",2026-04-08T19:05:56
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000053,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,EV-20FB5740E5,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,UNKNOWN,"If CYBER_OPERATIONAL_DISRUPTION occurs, IT Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000053. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for CYBER_OPERATIONAL_DISRUPTION.",Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2025-09-23 to 2025-09-23 across 1 source(s). Representative sources: Suspected cyberattack disrupts Circle K chain’s operations in Hong Kong - The Record from Recorded Future News,2026-04-08T19:05:56
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000054,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,EV-945F0AEB0A,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,UNKNOWN,"If CYBER_OPERATIONAL_DISRUPTION occurs, IT Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000054. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for CYBER_OPERATIONAL_DISRUPTION.",Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2025-10-01 to 2025-10-01 across 1 source(s). Representative sources: Brewer Asahi suspends domestic operations after cyberattack disrupts ordering and shipping - Industrial Cyber,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-A3946B09,CL-000055,OUTAGE_APPLICATION,applications,EV-174B32DA30,Critical application outage disrupts business operations,Technology,Supplier Integration,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Supplier Integration, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000055. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Supplier Integration. Evidence window: 2025-10-02 to 2025-10-02 across 1 source(s). Representative sources: Border services’ kiosk outage resolved at Canadian airports - CityNews Edmonton,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-29DBC6B7,CL-000056,UNKNOWN,UNKNOWN,EV-D7AA650665,UNKNOWN risk affects IT Operations,Technology,IT Operations,UNKNOWN,"If UNKNOWN occurs, IT Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000056. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.","Risk signal (Weak): UNKNOWN affecting UNKNOWN in IT Operations. Evidence window: 2025-10-03 to 2025-10-03 across 1 source(s). Representative sources: Cyberattack halts Asahi production, disrupts Japan’s beer supply - TradingView",2026-04-08T19:05:56
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000057,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,EV-7F34664D2F,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,UNKNOWN,"If CYBER_OPERATIONAL_DISRUPTION occurs, IT Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000057. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for CYBER_OPERATIONAL_DISRUPTION.",Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2025-10-03 to 2025-10-03 across 1 source(s). Representative sources: Asahi Cyber Attack: A Warning for Manufacturing OT Security - Manufacturing Digital,2026-04-08T19:05:56
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000058,SECURITY_BREACH,UNKNOWN,EV-D10A03F6C6,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,UNKNOWN,"If a third-party breach exposes sensitive data, the organization may face regulatory reporting obligations, financial losses, and reputational harm.",Weak,2,4,8,False,,,,,Medium,2,4,5,4,1,"SECURITY_BREACH affecting UNKNOWN can disrupt Vendor Risk, causing operational delays and recovery complications.",,,Strengthen third-party security requirements | Improve monitoring/detection | Review data minimization and access controls,NIST AC-3; NIST SI-4; NIST SA-9,,"Derived from incident cluster CL-000058. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_BREACH.",Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-07 to 2025-10-07 across 1 source(s). Representative sources: Discord Reveals Data Breach Following Third-Party Compromise - Infosecurity Magazine,2026-04-08T19:05:56
RISK-UNKNOWN-WMS-D55FE7BC,CL-000059,UNKNOWN,wms,EV-AD7E9981D4,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,wms,"If UNKNOWN occurs, Distribution Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting wms can disrupt Distribution Operations, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000059. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.","Risk signal (Weak): UNKNOWN affecting wms in Distribution Operations. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: CEVA Logistics adds Manhattan WMS, OMS to global warehouse innovation initiative - Cargo Airports & Airline Services",2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000060,OUTAGE_APPLICATION,applications,EV-0B485183C2,Critical application outage disrupts business operations,Technology,Identity & Access Management,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Identity & Access Management, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000060. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: Microsoft 365 outage disrupts Teams and Exchange access globally - Techzine Global,2026-04-08T19:05:56
RISK-SECURITY_RANSOMWARE-SYSTEMS-86771980,CL-000061,SECURITY_RANSOMWARE,systems,EV-52E1DB27D9,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,systems,"If ransomware compromises critical systems, operations may halt and recovery timelines may increase due to containment, restoration, and validation needs.",Weak,3,5,15,False,,,,,High,5,4,3,4,1,"SECURITY_RANSOMWARE affecting systems can disrupt Cybersecurity, causing operational delays and recovery complications.",,,Harden privileged access | Immutable backups + frequent restore testing | Improve incident response playbooks,NIST IR-4; NIST CP-9; NIST AC-2,,"Derived from incident cluster CL-000061. Evidence strength=Weak, evidence_count=1, confidence=High. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_RANSOMWARE.","Risk signal (Weak): SECURITY_RANSOMWARE affecting systems in Cybersecurity. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: Asahi Group Holdings Ransomware Attack 2025: Digital Order System Disrupted, Nationwide Beer Shortage in Japan - Rescana",2026-04-08T19:05:56
RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000062,SECURITY_RANSOMWARE,UNKNOWN,EV-6C728FF3DE,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,UNKNOWN,"If ransomware compromises critical systems, operations may halt and recovery timelines may increase due to containment, restoration, and validation needs.",Weak,2,5,10,False,,,,,Low,5,4,3,4,1,"SECURITY_RANSOMWARE affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",,,Harden privileged access | Immutable backups + frequent restore testing | Improve incident response playbooks,NIST IR-4; NIST CP-9; NIST AC-2,,"Derived from incident cluster CL-000062. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for SECURITY_RANSOMWARE.",Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-10 to 2025-10-10 across 1 source(s). Representative sources: The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000063,OUTAGE_APPLICATION,applications,EV-685E03C6BB,Critical application outage disrupts business operations,Technology,Identity & Access Management,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Identity & Access Management, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000063. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-13 to 2025-10-13 across 1 source(s). Representative sources: Microsoft investigates outage affecting Microsoft 365 apps - BleepingComputer,2026-04-08T19:05:56
RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000064,OUTAGE_NETWORK,network,EV-B0669977DC,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,network,"If core network connectivity fails, users and systems may lose access to critical services, disrupting operations and recovery actions.",Weak,2,4,8,False,,,,,Medium,5,3,2,3,1,"OUTAGE_NETWORK affecting network can disrupt Network Infrastructure, causing operational delays and recovery complications.",,,Increase network redundancy | Improve failover testing | Add synthetic monitoring for critical paths,NIST CP-2; NIST SC-5; ISO22301 8.4,,"Derived from incident cluster CL-000064. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_NETWORK.",Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-10-13 to 2025-10-13 across 1 source(s). Representative sources: Verizon Wireless Network Outage Affects a Number of U.S. Cities - Inside Towers,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000065,OUTAGE_APPLICATION,applications,EV-26EE83D9C1,Critical application outage disrupts business operations,Technology,Transportation & Logistics,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Transportation & Logistics, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000065. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Transportation & Logistics. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS services recover after daylong outage hits major sites - CNBC | AWS services recover after daylong outage hits major sites - CNBC,2026-04-08T19:05:56
RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000066,OUTAGE_CLOUD_REGION,cloud,EV-78049EC956,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,cloud,"If a cloud region becomes unavailable, dependent applications may experience outages until failover or recovery is completed.",Weak,2,4,8,False,,,,,Low,5,4,2,3,1,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Implement multi-region failover for critical services | Run regional outage game days | Validate recovery runbooks,NIST CP-10; NIST CP-2; ISO22301 8.4,,"Derived from incident cluster CL-000066. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_CLOUD_REGION.","Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS",2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000067,OUTAGE_APPLICATION,applications,EV-26EE83D9C1,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000067. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS services recover after daylong outage hits major sites - CNBC | AWS services recover after daylong outage hits major sites - CNBC,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000068,OUTAGE_APPLICATION,applications,EV-1D4151CEEE,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000068. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon Outage Forces Hundreds of Websites Offline for Hours - The New York Times,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000069,OUTAGE_APPLICATION,applications,EV-72BFA872E1,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000069. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Outage at Amazon Web Services disrupts websites across the internet - NPR,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000070,OUTAGE_APPLICATION,applications,EV-9BFF338D52,Critical application outage disrupts business operations,Technology,Identity & Access Management,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Identity & Access Management, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000070. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS outage: Impact on Apps & Services - Panda Security - pandasecurity.com,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000071,UNKNOWN,UNKNOWN,EV-819AF89C85,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,"If UNKNOWN occurs, Cybersecurity may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000071. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Are Cybercriminals Targeting Transport and Supply Chains? - Cyber Magazine,2026-04-08T19:05:56
RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000072,UNKNOWN,UNKNOWN,EV-B36F8787B7,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,"If UNKNOWN occurs, Cybersecurity may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"UNKNOWN affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000072. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for UNKNOWN.",Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Microsoft: The Cyber Dangers for Manufacturers and Suppliers - Manufacturing Digital,2026-04-08T19:05:56
RISK-OUTAGE_CLOUD_REGION-CLOUD-0785DCC0,CL-000073,OUTAGE_CLOUD_REGION,cloud,EV-408A067684,Cloud region outage disrupts hosted workloads,Technology,Distribution Operations,cloud,"If a cloud region becomes unavailable, dependent applications may experience outages until failover or recovery is completed.",Weak,2,4,8,False,,,,,Medium,5,4,2,3,1,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Distribution Operations, causing operational delays and recovery complications.",,,Implement multi-region failover for critical services | Run regional outage game days | Validate recovery runbooks,NIST CP-10; NIST CP-2; ISO22301 8.4,,"Derived from incident cluster CL-000073. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_CLOUD_REGION.",Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Distribution Operations. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints,2026-04-08T19:05:56
RISK-OUTAGE_CLOUD_REGION-CLOUD-A6F509E2,CL-000074,OUTAGE_CLOUD_REGION,cloud,EV-3AA80863BB,Cloud region outage disrupts hosted workloads,Technology,Order Processing,cloud,"If a cloud region becomes unavailable, dependent applications may experience outages until failover or recovery is completed.",Weak,3,4,12,False,,,,,High,5,4,2,3,1,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Order Processing, causing operational delays and recovery complications.",,,Implement multi-region failover for critical services | Run regional outage game days | Validate recovery runbooks,NIST CP-10; NIST CP-2; ISO22301 8.4,,"Derived from incident cluster CL-000074. Evidence strength=Weak, evidence_count=1, confidence=High. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_CLOUD_REGION.",Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Order Processing. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: AWS October 2025 Outage: What Financial Executives Must Learn About Cloud Risk Management - Financial Executives International,2026-04-08T19:05:56
RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000075,OUTAGE_CLOUD_REGION,cloud,EV-A866428D1D,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,cloud,"If a cloud region becomes unavailable, dependent applications may experience outages until failover or recovery is completed.",Weak,2,4,8,False,,,,,Medium,5,4,2,3,1,"OUTAGE_CLOUD_REGION affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Implement multi-region failover for critical services | Run regional outage game days | Validate recovery runbooks,NIST CP-10; NIST CP-2; ISO22301 8.4,,"Derived from incident cluster CL-000075. Evidence strength=Weak, evidence_count=1, confidence=Medium. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_CLOUD_REGION.",Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: Amazon says AWS cloud service back to normal after outage disrupts businesses worldwide - Reuters,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000076,OUTAGE_APPLICATION,applications,EV-11800E9AD3,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000076. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.","Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: What caused Amazon’s AWS outage, and why did so many major apps go offline? - Al Jazeera",2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000077,OUTAGE_APPLICATION,applications,EV-5808E45BDF,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000077. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: What caused the AWS outage - and why did it make the internet fall apart? - BBC,2026-04-08T19:05:56
RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000078,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,EV-EB42DD50B1,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,UNKNOWN,"If CYBER_OPERATIONAL_DISRUPTION occurs, IT Operations may be disrupted.",Weak,2,3,6,False,,,,,Low,4,3,2,3,1,"CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",,,Review controls and implement appropriate mitigations,N/A,,"Derived from incident cluster CL-000078. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for CYBER_OPERATIONAL_DISRUPTION.",Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: Massachusetts Hospitals Experiencing Disruption Due to Cyberattack - The HIPAA Journal,2026-04-08T19:05:56
RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000079,OUTAGE_APPLICATION,applications,EV-75886AD250,Critical application outage disrupts business operations,Technology,Distribution Operations,applications,"If a critical application becomes unavailable, dependent business processes are disrupted, increasing delays and manual workarounds.",Weak,2,4,8,False,,,,,Low,5,3,2,3,1,"OUTAGE_APPLICATION affecting applications can disrupt Distribution Operations, causing operational delays and recovery complications.",,,Add high-availability design or failover | Improve monitoring and alerting | Validate recovery procedures through tests,NIST CP-2; NIST CP-10; ISO22301 8.4,,"Derived from incident cluster CL-000079. Evidence strength=Weak, evidence_count=1, confidence=Low. Baseline likelihood/impact assigned using deterministic rubric for OUTAGE_APPLICATION.",Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Distribution Operations. Evidence window: 2025-10-22 to 2025-10-22 across 1 source(s). Representative sources: AWS outage disrupts logistics platforms - Transport Intelligence,2026-04-08T19:05:56
